Rps27	-93.0216972927662
Jade1	-91.2924614320976
Hnrnpc	-85.6864719019429
Gdi2	-89.3467681556183
Mcm7	-88.0885527397166
Rps21	-93.4382239402139
Ccng1	-92.7325278731363
Rcc2	-93.8558606893513
P4hb	-90.7467788974727
Glud1	-88.4296637547791
Snx5	-90.2525406860508
Tet1	-88.8149422123113
Rps10	-89.2600455058553
Slc25a5	-89.5042703462231
Ywhae	-91.4979322534343
Slc38a2	24.166034101221
Txnrd1	-82.8038662881155
Psmd2	-92.7069370742697
Wapl	-80.8612815319922
Hnrnpl	-90.5743500235656
Utp20	-91.8474630056009
Hnrnph1	-92.6641717791817
Rest	-91.9077027425566
Atp1a1	-89.5541860611628
Csnk1a1	-91.3566466634197
Dhx15	-89.8481756411396
Fem1b	-89.3214279019215
Pfn1	-87.3595729114899
Lamc1	-85.4426579729597
Nop56	-89.191839524873
Hist1h1c	-86.3887715645125
Nop58	-86.2145945389966
Cad	-86.2943783214524
Heatr1	-87.7894043970364
Ash2l	-91.0956282946252
Ftl1	-90.3401794859277
Rps16	-91.3496224387512
Srrm2	-79.7240783926655
Mthfd1	-91.8025554781272
Kif5b	-92.372060332306
Actg1	-91.6336944505511
Gpi1	-75.0174276105626
Ahctf1	-85.811765047167
Hist1h1b	-90.5346544747356
Jarid2	-74.183886864955
Ssrp1	-83.7611131571802
Vcp	-85.865877308434
Hat1	-89.5605711859449
Mcm4	-86.3139631646453
Tomm70a	-86.549055617568
Hmgn1	-82.9941914852441
Mtf2	-85.3291189569383
Msh2	-92.597427235612
Ddx39b	-82.3533630687742
Pfkp	-91.6109601136472
Sf3b2	-86.3153081676267
Anapc5	-89.1470619980474
Ckap5	-93.4568675237348
Srsf3	-88.125336439757
Trp53inp1	-91.8118016238077
Ppp1ca	-93.086275469167
Nup205	-91.7753148800489
Ncor1	-90.3164576885973
Mat2a	-78.1544276234462
Ywhag	-93.6110327864907
Aff4	-83.9336829110273
Smarcc1	-88.1406705968831
Psat1	-80.6628020438667
Tpi1	-93.5629679577949
Psmd1	-88.3760453024325
Col18a1	11.8338420409234
Eif2b5	-89.7639082521229
Smc3	-91.0527046174482
Smarca5	-90.1521009478936
Jmjd1c	-84.124370937429
Sod1	-89.3839950849457
Ppp2ca	-88.5935436601732
Rpa1	-91.8619983788214
Hnrnpm	-92.7118287804366
Vdac1	-79.4031525368156
Dnmt3a	57.0450533643915
Atp2a2	-80.6456472226974
Myo10	-90.2386450824918
Dkc1	-87.7158963842933
Vdac2	-92.2684757050917
Pcna	-80.1449146682226
Phb2	-91.2049677815083
Suz12	-92.7636796797151
U2surp	-88.7222295833506
Wdr5	-71.0345705782157
Ddx39	-84.7859371129651
Cul4b	-89.0442884819051
Gpx1	-93.1820945834527
Rps3a1	-91.1679508685137
Apoe	-65.8597236653275
Wdr43	-88.7921982425786
Slc7a3	-8.03911987403453
Fau	-92.0411781005066
Rad23b	-88.232862730039
Topbp1	-90.3574065909623
Impdh2	-93.0140370151352
Smc2	-91.9329497523734
Nup153	-85.3852009843835
Cs	-91.3122836912737
Nup98	-86.5610727345348
Sae1	-87.0096477568151
Lbr	-89.5835746495612
Skp1a	-92.2065383845261
Rps13	-93.2735658515584
Srsf6	-90.5920385686843
Polr1a	-92.9733657566413
Prdx6	-75.6660833956412
Psmc3	-91.8220534181756
Srsf5	-88.4593546412734
Cenpf	-91.9731629910994
Dhx9	-92.520899482274
Rnf4	-90.174093036104
Ubtf	-86.051948606682
H2afz	-91.5964822789057
Bub1b	-84.0853598164182
Srsf7	-84.5469455404715
Sp1	-91.189404450025
Hist1h2bb	-91.2357756046007
Polr2b	-90.8352206325639
Kdm1a	-91.8780965706198
Rbbp7	-89.2014518070155
Calm1	-84.6548202381538
Atp5c1	-89.5878353807749
Hcfc1	-91.6805740488103
Rad21	-89.6375555269768
Pfas	-91.338298091908
Usp34	-88.5424146321851
Trh	-93.795850318508
U2af2	-88.7427108790756
Smc4	-93.0091041907334
Brd2	-89.9966047155148
Odf2	-92.1940242720462
Srrt	-82.9729018933983
Rrm1	-79.2288923184507
Rrm2	-66.7027410749683
Ppp6r3	-91.043382200385
Copa	-82.8553571474039
Mapk1	-89.5746273898251
Rangap1	-90.225350035613
Hist1h1e	-89.2285262597246
Pds5a	-89.8451745030987
Eif2s1	-83.4107974849285
Cdc20	-78.8475818667344
Yme1l1	-92.5870970148875
Ptges3	-93.2091837292696
Dek	-80.3243880228817
Hk2	-78.9741671463836
Baz1b	-90.7626236305465
Usp48	-85.0902276748506
Ccnb1	-87.9068446811593
Ubb	-93.0189330597876
Cep192	-90.5675755449343
Smarca4	-88.0422580252318
Kat6b	-73.5134486695573
Lig1	-89.5214788590356
Adh5	-93.0678468371256
Hmgb2	-85.9389355351054
Rlim	-88.9193122376669
Myh9	-88.6934915940779
Tmpo	-85.519266734297
Psmb6	-86.5439249476263
Gspt1	-76.1049296613199
Ppp2r1a	-91.3781215509363
Tsr1	-91.8466154698327
Aco2	-81.7214888921849
Pdha1	-90.0159429626897
Tfrc	-79.8343298240164
Sdha	-87.3812842106883
Gnb1	-93.8652476207634
Gmps	-83.1822310564787
Dnmt3l	51.6303529802117
Elovl6	-93.880813447017
Prkci	-91.5675891329431
Ncoa3	-88.3430149868304
Snrpb	-90.0238299934909
Lmnb1	-86.8603624422477
Slc2a1	-93.7041440689816
Slc20a1	-53.5006974604393
Akr1a1	-93.6625344094562
Ccnf	-89.5958851702472
Xrn2	-90.0444505130657
Kdm3a	-86.7126729405116
Anapc1	-89.8106052113803
Eftud2	-93.844395697131
Aplp2	-93.216085450844
Sin3a	-90.1539203684901
Txn1	-93.7392764686661
Actr2	-91.8106912339263
Lrp2	-43.4626058124748
Ccna2	-85.2315600587745
Actl6a	-73.0314244703323
Dcp2	-90.6700344640661
Aqr	-91.9685786108697
Tpx2	-84.5937406055996
Pdia6	-90.3413787057399
Apex1	-89.1795424144376
Wnk1	-90.1312571761869
Atic	-90.1079742828823
Adss	-86.1100677055339
Bsg	-90.5391605379243
Copb2	-93.2987277075852
Ktn1	-93.1092207645328
Agrn	-90.2441743570588
Hmgcr	-90.3695111430118
Papola	-91.0070811864543
Dynll1	-83.9468436264461
Psmc1	-82.624294023405
Cdc42	-92.3838923397334
Pola1	-87.9428945475643
Ctsd	-63.8620321706275
Cul1	-71.2490930755937
Calu	-82.8613025261757
Sec61a1	-92.3388071381568
Pafah1b1	-93.5826438942667
Spp1	-64.3542257673608
Psmc4	-87.534891631903
Psmb4	-91.859901113676
Nup155	-92.3929686686348
Dhx16	-91.4962986734036
Cdc5l	-87.7168533108134
Gab1	-75.8544516544605
Wdr77	-90.1493211427848
Herc2	-91.0858442156461
Smc1a	-92.7705392855348
Cdk1	-87.4168956234786
Eif4ebp1	-84.8251109112339
Ckb	29.792494580776
Pdcd11	-87.1382394495708
Psma2	-91.296719216924
Pole	-91.4092451737887
Poldip3	-91.8738401535944
Psmb1	-93.8565084441453
Phc1	-67.8889425694059
Trim71	-87.2296722509006
Nup188	-88.7125703546335
Cyfip1	-72.4900122303874
Taok1	-91.7852273437225
Psmb7	-89.1839792897375
Wdr75	-86.3759826004915
Rfc1	-85.3567862518048
Emb	43.8333940721405
Idh1	-91.2916704432679
Arf1	-93.0549231071888
Psap	-56.9269137738445
Sf3a1	-93.1463534998028
Rfc5	-82.7920668038617
Usp5	-93.4660795033787
Dut	-84.910286182367
Hnrnpa3	-92.260791008563
Ppib	-92.517141062202
Taf1	-90.0262832326872
Ppat	-88.0084543634187
Ncaph2	-92.7220848667674
Tln1	-89.9670040192263
Ogt	-91.9386413580085
Supt5	-92.7437074766468
Glul	-76.6867870100657
Atp5f1	-92.0298667440812
Scd1	-88.0877465685145
Hdac2	-90.5617374989859
Cenpe	-89.1173509998821
M6pr	-90.0395742917132
Ptcd3	-87.4566706583422
Vim	-87.1845129122533
Gatad2a	-90.1229124826523
Rps28	-89.9416273897142
Prdx2	-93.5606992722732
Brca1	-87.0783686865305
Sgk1	-92.1897028538755
Dnaja2	-88.8738064395604
Kdm5c	-88.6102857451228
Exoc4	-90.2930553516727
Eif4a3	-89.0422675894639
Tax1bp1	-75.2497641931877
Mta2	-92.2526842537138
Gldc	-87.1004813416617
Nmt1	-89.0986885129722
Bms1	-89.0913598764227
Mdh2	-91.8688524838396
Pcm1	-87.8943071653058
Psmc6	-92.2098835005921
Pfkl	-88.1457375592464
Hist1h4h	-93.531737952377
Arhgap35	-89.5790356723495
Tle4	26.7463199748364
Slc38a4	-90.5807481266741
Setd2	-90.5112389230903
Atp6v1a	-63.5430362390307
Prpf19	-87.8682549944296
Slc3a2	-93.6459098569459
Ldhb	-83.7569928472778
Ago2	-77.503320284256
Taldo1	-91.6096608661321
Dbf4	-87.9878416492752
Fgf4	-92.0753999426456
Ywhaz	-90.1109500428218
Hnrnpf	-89.542342105526
Vcl	-85.5561060820431
Psmd12	-87.0025824946479
Dnajc7	-93.5383243740678
Apc	-86.5471731359393
Pten	-67.8510141444763
Psma7	-83.1549447025082
H2afx	-88.994244505024
Sqstm1	-91.7731885432819
Stag2	-64.9076681634046
Igf2r	-83.8005853855427
Nampt	-93.7594492106399
Nudc	-80.4612553571955
Bub1	-91.0386040621218
Mbtps1	-86.8894678513423
Psmc5	-91.2662540776091
Nup160	-93.2322647498563
Gemin5	-80.0702235313179
Rps27l	-89.8959968441816
Srm	-83.6950581200231
Etnk1	-93.7880099461735
Metap2	-88.9818412950138
Pitrm1	-88.5129856492214
Cdc23	-89.7484493341718
Psma4	-84.9311493885327
Gtse1	-86.9981358107759
Pcnt	-90.4206559255837
Dnajc8	-85.1938015871601
Agps	-90.3394221906422
Ect2	-88.1383919168559
Prmt5	-89.847718366037
Nup133	-90.5123214581695
Trrap	-90.2009086032907
Hspb1	-89.099134461186
Ppid	-81.4397934918201
Sqle	-82.6343599340829
Ppp4c	-91.9301745604857
Ddx6	-93.5837953010263
Slc16a1	-89.7992503929832
Utp6	-86.5717664507264
Pias2	-90.465633826893
Ppp1cb	-92.6128175406133
Nup107	-91.5683314837259
Ndufs2	-91.6253977925707
Cdk12	-86.4319647429961
Wdr36	-91.1254350210281
Taf7	-89.5344398384392
Hnrnpul1	-89.0342274800812
Pdk1	-69.840292630512
Pmpca	-92.2058049129162
Cdc34	-91.8395714912159
Kntc1	-92.4378828370209
Setdb1	-87.8244273626496
Ubxn7	-84.560812162073
Usp28	-82.4692097731593
Ajuba	-16.1885290677087
Csnk2a1	-92.0958962455301
Pmm1	-93.059306875064
Rhoa	-93.1513124624111
Atp5g3	-91.910264909903
Picalm	-93.1627728067629
Glo1	-86.4820504143012
Psmd4	-83.1561675992997
Park7	-85.9488471216615
Psma6	-85.4691224915802
Ndufs1	-92.5552063673981
Nup88	-91.7087157782457
Ctps	-78.9310107715324
Prmt1	-87.8646211892698
Ap2b1	-92.5029124706718
Sf3a3	-88.4769679091764
Trim33	-82.8824134218882
Hsph1	-76.8987017177927
Trp53	-91.420905027135
Nckap1	-86.7401527063461
Ppa1	-86.3580473174393
Capns1	-73.4863051407712
Ctsl	-42.7689753104067
Trpm7	-89.6925128711649
Ccne1	-54.6868857953503
Ak4	-39.8913878718773
Topors	-89.7160184149722
Atp6v1b2	-75.7411971278002
Upp1	-83.0436304876913
Mapre1	-89.6384052863319
Rab1a	-93.1837066359144
Ddx46	-89.2877538060001
Psma1	-89.947799304833
Ubxn1	-91.2959086710737
Cyb5b	-90.3126278232649
Akap1	-67.8242895132136
Hmmr	-90.196709369776
Dhcr24	-90.1269708447861
Ywhaq	-70.1297667777157
Gnai2	-88.7929926254231
Tpp2	-93.3766603630602
Atm	-91.7396137428854
Emg1	-89.3537247958195
Ccnd1	-73.3156321918468
Yap1	-87.3416502546625
Cds2	-88.765109877643
Hif1a	-87.6672429198925
Psmd8	-92.3469127494369
Ctnnd1	-86.5743480421258
Pkn2	-88.8602286551307
Kdm5a	-88.7996185178569
Phf20	-92.7240484346281
Gpx4	-91.4133559754532
Kat7	-89.9291950708514
Raf1	-89.5433923478147
Asna1	-92.9297176166623
Asxl1	-88.520435857351
Pgk1	-92.6447419646451
Eed	-89.3126983464735
Taf1d	-90.2472683042487
Fdps	-87.8693394392756
Orc2	-71.87848437036
Shmt1	-93.0205460362
Slc29a1	-92.297752998603
Psmd3	-89.4238741837955
Ddx42	-92.65788357457
Slc7a5	-90.951839644573
Slc25a13	-93.25193565104
Nras	-88.1305818242614
Mdm2	-90.8441762912832
Cops2	-87.5367813722052
Usp22	-90.4130257108805
Cul5	-92.5471878987948
Ldlr	-93.4920847241989
Chtop	-93.8930182721599
Gnai3	-83.9721086323721
C1qbp	-93.3977932551196
Kdm3b	-64.988968138916
Adsl	-88.6215114725333
Gsr	-88.7436520166569
Cops3	-77.2520528809939
Umps	-76.5502986523162
Mdh1	-92.5906568588961
Sumo3	-78.5705601618589
Copg1	-78.5631279066853
Nup85	-93.0775487805434
Morc2a	-90.7489096082889
Lman1	-89.0461832638714
Sept7	-91.5530341471067
Seh1l	-92.9663480595251
Dnajc2	-79.7939868146561
Herc4	-92.6907049243872
Fbxo15	-71.4116044678982
Ctr9	-86.9774089629001
Snw1	-91.085913311499
Polr1b	-88.3303828647247
Elavl1	-88.3793862171394
Got1	-79.1857637040109
Akap9	-92.7080984338176
Arcn1	-92.0774093307026
Plxna1	-93.3531396643802
Ak2	-92.6525810235231
Rpa2	-76.5807816252875
Blmh	-92.1825026115868
Tsn	-89.454348885608
Psmc2	-91.526187524715
Puf60	-93.4241408690687
Ap2a2	-93.0077551455861
Myl6	-85.6049515830219
Tet2	-90.6609165927598
Srsf11	-89.8315351673683
Rps6ka1	-92.5133748395576
Vapa	-90.2472542191159
Herc1	-93.3010681177242
Rbm8a	-90.5739101644846
Fancm	-80.015616874662
Nup50	-89.5244450704261
Espl1	-89.340644077062
Slc16a3	-69.8839593219077
Cdc37	-92.1617336001153
Wipi2	-65.4935509463633
Tpm1	-79.2643338203233
Usp37	-90.0103515730299
Cul3	-90.7141434875122
Tuba4a	-80.3782345830287
Cpsf2	-88.4308785833167
Kdm2b	-60.5579341524144
Mrpl15	-81.3557564484151
Sp3	-90.6565661136433
Clta	-93.4567462701065
Khsrp	-88.0948386297794
Gpd2	-76.312547519437
Timeless	-92.8724788127304
Stag1	-51.4107670170365
Usp24	-89.4678329630699
Hist1h2bc	-93.646726900193
Tomm40	-92.4574771348211
Xrcc5	-91.8258578409514
Fkbp8	-93.0635557155063
Pwp2	-88.6574984990864
Mthfd1l	-91.4453927227449
Car2	-35.525694206927
Bub3	-84.4690707249702
Ppp2r5c	-89.2163360014188
Actr3	-93.0523952165368
Zwint	-92.4094187600567
Dicer1	-91.4376180684183
Kif2c	-87.0064586488211
Aurka	-82.9558565298434
Wdr3	-90.0830071964534
Shmt2	-89.3114506001745
Sec31a	-91.8959925267845
Gtf2h1	-92.9274648336917
Myl12a	-84.6023538065282
Trim37	-91.6424644471965
Psma3	-87.2765250673629
Tipin	-78.4716800936375
Dis3	-81.9604823944202
Uck2	-89.167361123134
Psmd14	-85.9691230430274
Plcg2	-92.8078223426213
Nmt2	-91.7918726732992
Rbm17	-92.1480542753363
Rragd	-84.8132219050586
Kdm4c	-87.0883161610726
Prps2	-77.2923018069638
Stoml2	-93.7766670153562
Ccar1	-93.6889036845866
Dusp6	24.3421257141374
Gna13	27.8040383384804
Ndufv1	-93.1142407789169
Ddx23	-91.3899999133024
Dtymk	-88.7743144884165
Tjp1	-88.8429653449714
Kat2b	-93.485564021886
Cul2	-92.8993852539458
Cyp51	-85.948442660762
Prelid1	-93.7389260910824
Trim25	-90.658822790849
Prpf6	-92.4238726035952
Usp1	-84.0123331561192
Incenp	-88.9483967514282
Tbl1xr1	-93.4840407115394
Esco2	-88.8713509802328
Cpsf1	-86.0601952213973
Trp53bp1	-80.9766370398994
Brca2	-88.6579366204667
Rtel1	-88.1558076519574
Cttn	-87.8378664311532
Inpp5d	-90.8819683073448
Gja1	146.843061456401
Manba	-82.8570986568718
Cd2bp2	-92.551217498251
Psmd13	-87.7165134816493
Cdc27	-91.0890101203887
Trim27	-83.7318073206444
Wdr33	-92.092728650307
Atp5j2	-93.5915323294025
Usp10	-92.1661652343268
Shc1	-90.7286117505878
Psme3	-85.464630476557
Utp14a	-89.5667635768895
Ogdh	-93.9019020747477
Smpd4	-89.8169064444831
Got2	-93.7170276970795
Arih2	-62.4199054243153
Exosc10	-93.1639532230155
Slc6a6	-78.8264789148102
Rnmt	-88.9147589083562
Fdft1	-91.592197379688
Usp19	-93.0928324684688
Psmd6	-90.4245251167984
Lgr4	-54.0299549187084
Impad1	-90.0975969087526
Ppip5k2	-73.8646744013556
Nup93	-85.6233264682067
Tuba1a	-85.3509168711222
Ints6	-79.9440417316238
Cdt1	-93.3403180124148
Idh2	-67.8123139733393
Arid1a	-88.2772091106708
Tbl3	-87.5192489946913
Akr1b3	-66.1957752719732
Copb1	-92.3404656101804
Ppm1a	-83.7819767701913
Cnot2	-91.6858102173579
Nol11	-87.068425114079
Fen1	-84.7025428966791
Stk4	-84.2440725660584
Nudt4	-93.2110928459426
Aldh2	-93.1498303491781
Sdc4	-93.6403172978501
Slc38a1	-88.742813481651
Cnot10	-90.7789379903333
Polr2e	-91.4664684052707
Atr	-93.4937321101553
Psmd7	-84.2102375053909
Lin7c	-93.6557167130918
Sin3b	-90.1351643065959
Pou2f1	-92.6188607705985
Sod2	-30.2734489901511
Ints3	-92.1748502137015
Ncapd3	-89.279426450296
Mtor	-86.89098352238
Fanci	-92.2542124994738
Arhgap5	-91.9032996170451
Polr1c	-93.8124399531637
Zfp110	-92.8358228580006
Txndc5	-87.035362941583
Mob1a	-91.1504511246102
Nsmce4a	-90.5070730105744
Rac1	-92.2500620585417
Ttc37	-93.7675789778594
Nol6	-92.589936908434
Fbxo22	-85.7863554292036
Pold1	-88.8605194406268
Dpy30	-69.5246847197897
Ap3b1	-82.849618127186
Thop1	-83.199865470182
Jup	-93.6889031535072
Krr1	-76.6165367267959
Dag1	-92.557746729765
Smarcd1	-84.9892577882934
Sec16a	-89.5496607277111
Degs1	-92.3239390363205
Ltn1	-89.2015043494856
Ass1	-68.5728824948579
Mdm4	-88.8265312866434
Pml	-90.3549873784584
Rad50	-83.5110597454645
Riok3	-89.5066651712231
Ppil1	-81.0722533178584
Racgap1	-91.9200331640455
Cab39	-90.0946068011023
Kit	30.8145991888759
Mphosph10	-89.7587140391286
Pdpk1	-80.2705815219776
Gcsh	-89.7397135410392
Opa1	-92.9437301705919
Alkbh5	-87.6126287187665
Colgalt1	-70.7256297510314
Ehmt2	-89.3944311582535
Tpd52	-73.7410050792679
Arih1	-86.8177056374131
Fbxl5	-88.6490177328415
Dlg1	-90.9148682194935
Idh3g	-92.8512761613742
Rcn1	-17.5903416966767
Rabggtb	-93.7331123904004
Lig3	-83.3615986842815
Prkdc	-93.5736670550897
Cth	-91.9363269955897
Crk	-82.6269258508638
Utp18	-86.1399421016523
Nxf1	-92.8685867942513
Prkcsh	-85.1751976289017
Cstf2	-91.2809060172335
Ncbp1	-90.7393261321375
Sumo1	-85.0900402319379
Tyms	-88.8327929867383
Dync1li1	-80.8493032937071
Arhgef18	-81.0886305802346
Golm1	-84.3594142345811
Grk6	-68.5480994590944
Ezh2	-87.7169045057267
Lamb1	-79.1472952776815
Usp15	-87.6741986697918
Smc6	-90.8036599849668
Isyna1	-58.1703544763976
Atp2b1	-85.7153232607053
Lman2	-93.367966017034
Psmb2	-92.1612825814691
Rae1	-91.6649249887011
Mapk6	-82.3959894593519
Ireb2	-92.7049414843276
Lypla1	-89.0710336314628
Dctn2	-87.5163967781168
Fh1	-93.4743044863188
Pcf11	-85.3579538625066
Hadha	-90.0330020487277
Psmb3	-92.0425636671664
Dctpp1	-81.0116168014133
Arhgap19	-86.9591098063845
Copz1	-92.7163515815764
Rock2	-91.5591392511526
Nup210	-49.0258725411571
Hbs1l	-91.5511303855198
Map2k1	-92.6683801424954
Ndufa10	-90.8943613074373
Kdm2a	-92.1664996611839
Dlc1	-88.3644518168413
Ywhab	-92.9369121834279
Ppp1r12a	-89.3910684103687
Bcas2	-87.4599390454621
Nadk	-86.0835928140768
Thoc2	-91.6122893371158
Trio	-65.7223282316486
Mark3	-88.9384242068712
Dock1	-24.3994617333896
Mthfd2	-88.4600431158439
Idh3a	-91.1864927059715
Ice1	-85.9188868221069
Sec23a	-81.4509813134475
Polr2a	-88.5789865592985
Dennd2c	-82.3778342714416
Gnpat	-82.4885905403283
Kif23	-83.3023911288211
Mdc1	-89.152213403626
Sgpl1	-79.5322747522377
Usp4	-90.2397126393116
Snrnp40	-88.9693035653124
Cdk7	-92.4357601848363
Ints2	-92.6244844375248
Ccnt2	-90.9540668267139
Dse	-89.3865818030899
Rnf2	-90.5550571058512
Hspa14	-91.0421948172657
Prps1	-89.8659080835579
Amotl2	-89.4894325371795
Usp47	-91.8089138151665
Fkbp5	-92.9519215185462
Ctsb	-20.1792621490568
Tpm4	-92.4241370958786
Slc7a7	139.270424970295
Cdca8	-87.47612039639
Ccnd3	-91.8631829937067
Sec13	-90.1905168173208
Plcg1	-92.7902601805582
Dgkd	-90.3719857803198
Ndufa7	-92.6736425917573
Tomm7	-91.9507576749515
Asah1	-63.0882519715672
Abl2	-88.1733793763714
Sephs2	-93.5247626438324
Senp2	-82.7277811898946
Surf4	-93.4732678938608
Acadm	-79.8500496818706
Exo1	-89.8941936980742
Rab7	-90.0015888706257
Rps6ka6	-77.075029645453
Bmpr1a	-88.0363364861131
Brd1	-79.9970553699909
Cops4	-87.9165797473651
Cdc25a	-88.2058106414484
Atp8b2	-58.726590860754
Tomm22	-87.2818344607209
Rbm5	-90.6084647719623
Ints1	-87.6470635421847
Arid2	-93.0257840441408
Dlst	-90.4050435846759
Cyb5r1	-92.2618548489876
Ccnb2	-85.936139105248
Fancd2	-88.1622685472433
Snrpa1	-78.2344027480936
Idh3b	-87.5760913978943
Ralbp1	-72.8950936228211
Mrpl24	-82.4701287163142
Fstl1	-74.3408443424733
Lrp6	-91.9424344056061
Gapvd1	-87.606012230588
Blm	-90.324043570705
Hadh	-78.7062351477069
Wsb1	-73.0777474781667
Msmo1	-92.4249325931873
Pgd	-93.060360636497
Myl12b	-89.2631978407044
Dtl	-86.0315203197173
Ppp2r5d	-90.8057396106509
Ppp5c	-90.3009923774872
Hspg2	-84.4654836197382
Als2	-88.7386808851144
Ndc1	-90.7602567023658
Ppp6r1	-84.6258964768897
Hdac6	-89.1143477728776
Atp1b3	-92.4723231067372
Ttll4	-87.3664858159947
Pdhb	-92.2300035994652
Smarcb1	-92.6523055927825
Eif4e	-85.9518599547444
Map3k7	-87.3018417181231
Atp5h	-93.8905256248977
Abcc4	-83.8514837700677
Ehmt1	-71.6121115794854
Trappc8	-92.3434727986278
Plin3	-93.5018048764303
Plk1	-89.4285298826946
Rrp9	-90.9639372714894
Aebp2	-87.4666005110407
Psmd11	-93.1603602403392
Cdca5	-85.5707021328194
Mcf2	-88.646836971287
Cpsf3	-92.3533507137275
Khdrbs1	-81.3970879608643
Haus6	-90.1811394725759
Mad2l1	-77.5238097764909
Clasp2	-81.6827142583105
Snrpd1	-89.5457376183353
Rnf220	-92.4598061754167
Acp6	-88.5486059286773
Sirt1	-89.8192666208847
Slc7a1	-80.8007387654337
Kmt2c	-88.745058460021
Nop14	-88.9187366701063
Gps1	-83.2721565524618
Cdk2	-92.1669469858247
Snx3	-93.7284127730166
Phf5a	-82.4690836389584
Orc1	-90.6378088453636
Rock1	-90.9272685942719
Mat2b	-87.977814847412
Plrg1	-93.4224748924054
Traf7	-90.3673040001982
Birc5	-90.8227443142607
Tbc1d13	-32.5741564979768
Sympk	-86.0405677924747
Gnas	-92.7443037571186
Arpc2	-92.7396264259099
Alms1	-93.4994341086861
Thoc3	-87.2385039447362
Ing5	-90.4289262646724
Mfge8	-68.256284458722
Pgam1	-93.3031521516771
Ndufv2	-90.8780610576879
Inppl1	-92.0908272272661
Rictor	-87.3382271798633
Srrm1	-86.7875344742196
Snrpd2	-91.0340610260816
Rev3l	-92.9232625998803
Rapgef1	-89.3263605728352
Ints4	-92.267726779995
Smc5	-93.9025863026337
Fbxo30	-91.1648416489015
Ppp1cc	-93.5359211801289
Klhl22	-59.137507291668
Ddx20	-87.6396022405454
Dync1i2	-92.106286752453
Dcaf8	-92.2204033394863
Kdm6a	-90.8471212720314
Slc25a1	-79.9434305666692
Lnpep	-90.4463756357983
Pak2	-91.9056604222889
Braf	-73.8094124359013
Dhx38	-91.6881070790886
Ppp2r1b	-78.6754594604743
